shot_value,field_goal_percentage,lag1,home_crowd,score_diff,game_num
3,0.4721,0.0,1,-2,33
2,0.4721,-1.0,1,-2,33
1,0.5794,0.0,1,-1,33
1,0.5794,1.0,1,0,33
2,0.5337,-1.0,1,0,33
2,0.4721,-1.0,1,-1,33
3,0.4721,1.0,1,-3,33
3,0.5337,1.0,1,-3,33
2,0.5794,1.0,1,-3,33
2,0.5337,-1.0,1,-3,33
2,0.5056,-1.0,1,-3,33
3,0.4928,0.0,1,-3,33
2,0.4721,-1.0,1,-3,33
3,0.5056,-1.0,1,0,33
2,0.5056,1.0,1,-2,33
3,0.5337,-1.0,1,-4,33
2,0.4721,-1.0,1,-4,33
3,0.3043,0.0,1,-4,33
1,0.4721,-1.0,1,-3,33
1,0.4721,1.0,1,-3,33
3,0.5056,-1.0,1,-5,33
3,0.3043,-1.0,1,-7,33
3,0.5056,-1.0,1,-6,33
3,0.5056,1.0,1,-3,33
3,0.4721,-1.0,1,-8,33
3,0.5535,0.0,1,-12,33
3,0.5337,-1.0,1,-9,33
3,0.4721,-1.0,1,-6,33
2,0.5794,-1.0,1,-6,33
2,0.5337,1.0,1,-6,33
3,0.5877,0.0,1,-6,33
3,0.4721,1.0,1,-6,33
1,0.5337,-1.0,1,-8,33
1,0.5337,-1.0,1,-7,33
3,0.4721,-1.0,1,-11,33
2,0.5535,-1.0,1,-11,33
3,0.5056,1.0,1,-11,33
1,0.4721,-1.0,1,-13,33
1,0.4721,1.0,1,-12,33
2,0.5056,-1.0,1,-14,33
3,0.4721,1.0,1,-14,33
2,0.4721,-1.0,1,-14,33
3,0.4721,1.0,1,-14,33
3,0.4721,1.0,1,-14,33
2,0.5056,-1.0,1,-12,33
3,0.5337,1.0,1,-9,33
2,0.4721,-1.0,1,-7,33
3,0.5056,1.0,1,-6,33
2,0.5337,1.0,1,-4,33
2,0.5877,-1.0,1,-2,33
1,0.5877,1.0,1,-1,33
2,0.5056,1.0,1,-3,33
2,0.5794,-1.0,1,-1,33
3,0.5056,-1.0,1,-3,33
2,0.5337,1.0,1,-1,33
1,0.5056,-1.0,1,0,33
1,0.5056,1.0,1,1,33
3,0.5056,1.0,1,1,33
1,0.5535,-1.0,1,2,33
1,0.5535,1.0,1,3,33
2,0.5877,1.0,1,1,33
2,0.5535,1.0,1,3,33
1,0.5535,1.0,1,4,33
1,0.5877,-1.0,1,2,33
1,0.5877,1.0,1,3,33
2,0.5535,1.0,1,3,33
1,0.5337,1.0,1,2,33
1,0.5337,1.0,1,2,33
2,0.4721,1.0,1,-1,33
3,0.5337,-1.0,1,-1,33
2,0.5535,1.0,1,-1,33
2,0.5535,-1.0,1,-1,33
1,0.5877,1.0,1,0,33
1,0.5877,1.0,1,1,33
3,0.5337,0.0,1,0,34
2,0.5794,0.0,1,0,34
2,0.4721,0.0,1,2,34
2,0.5535,0.0,1,0,34
2,0.5535,-1.0,1,0,34
3,0.5337,-1.0,1,-2,34
2,0.4721,1.0,1,-2,34
3,0.4721,-1.0,1,-2,34
2,0.5535,-1.0,1,-3,34
2,0.5535,1.0,1,-3,34
2,0.5337,-1.0,1,-5,34
2,0.5056,0.0,1,-5,34
2,0.4928,0.0,1,-5,34
2,0.4721,-1.0,1,-7,34
2,0.5877,0.0,1,-5,34
1,0.5877,1.0,1,-4,34
3,0.5056,-1.0,1,-6,34
3,0.5794,1.0,1,-6,34
3,0.5337,-1.0,1,-3,34
2,0.5794,-1.0,1,-3,34
1,0.5794,1.0,1,-2,34
3,0.5056,-1.0,1,1,34
2,0.4721,-1.0,1,-1,34
2,0.3043,0.0,1,-1,34
2,0.5535,1.0,1,-1,34
3,0.5337,1.0,1,2,34
2,0.5794,1.0,1,4,34
3,0.5535,1.0,1,5,34
3,0.5056,1.0,1,8,34
2,0.4721,-1.0,1,10,34
3,0.4721,1.0,1,13,34
3,0.5337,1.0,1,13,34
3,0.4721,1.0,1,13,34
2,0.5337,-1.0,1,15,34
3,0.5794,1.0,1,18,34
2,0.4721,-1.0,1,18,34
1,0.4721,1.0,1,19,34
2,0.5056,1.0,1,18,34
3,0.4721,1.0,1,18,34
3,0.4721,1.0,1,19,34
3,0.5337,1.0,1,20,34
3,0.5337,1.0,1,20,34
2,0.5535,1.0,1,20,34
3,0.3043,-1.0,1,20,34
2,0.4721,1.0,1,20,34
1,0.4721,1.0,1,21,34
3,0.5535,-1.0,1,20,34
2,0.4721,1.0,1,20,34
3,0.5535,-1.0,1,23,34
3,0.5337,-1.0,1,22,34
2,0.5056,1.0,1,18,34
2,0.5794,1.0,1,20,34
3,0.5056,-1.0,1,18,34
3,0.5056,-1.0,1,19,34
3,0.5337,1.0,1,16,34
1,0.5535,1.0,1,16,34
1,0.5535,-1.0,1,17,34
1,0.5535,1.0,1,18,34
1,0.5535,1.0,1,19,34
2,0.3043,-1.0,1,21,34
3,0.3043,1.0,1,19,34
1,0.4721,-1.0,1,20,34
1,0.4721,1.0,1,21,34
3,0.4928,-1.0,1,21,34
1,0.5056,1.0,1,20,34
1,0.5056,1.0,1,21,34
3,0.3043,-1.0,1,21,34
3,0.5535,0.0,1,3,35
3,0.5535,1.0,1,3,35
2,0.5877,0.0,1,3,35
2,0.5794,0.0,1,2,35
3,0.4721,0.0,1,2,35
2,0.4721,-1.0,1,4,35
1,0.5337,0.0,1,4,35
1,0.5337,1.0,1,5,35
3,0.5337,1.0,1,5,35
3,0.5337,1.0,1,5,35
2,0.5337,-1.0,1,7,35
3,0.5337,1.0,1,10,35
2,0.5056,0.0,1,10,35
2,0.5056,1.0,1,10,35
3,0.5337,1.0,1,8,35
3,0.5337,-1.0,1,6,35
2,0.5794,1.0,1,8,35
2,0.5056,1.0,1,8,35
2,0.5535,-1.0,1,8,35
1,0.5535,1.0,1,8,35
1,0.4928,0.0,1,7,35
1,0.4928,1.0,1,8,35
3,0.5056,-1.0,1,8,35
3,0.5056,1.0,1,8,35
2,0.5794,1.0,1,8,35
1,0.5794,-1.0,1,8,35
1,0.5794,-1.0,1,9,35
2,0.5535,-1.0,1,11,35
2,0.5535,1.0,1,11,35
2,0.5794,1.0,1,11,35
2,0.5535,-1.0,1,10,35
1,0.5337,-1.0,1,11,35
1,0.5337,1.0,1,12,35
2,0.5794,-1.0,1,9,35
1,0.5056,-1.0,1,10,35
1,0.5056,1.0,1,11,35
2,0.5794,-1.0,1,13,35
3,0.4721,1.0,1,12,35
2,0.5056,1.0,1,12,35
3,0.5794,1.0,1,15,35
2,0.5535,1.0,1,15,35
1,0.5056,-1.0,1,14,35
1,0.5056,1.0,1,15,35
2,0.5056,1.0,1,13,35
2,0.4721,-1.0,1,11,35
1,0.5337,1.0,1,10,35
1,0.5337,1.0,1,11,35
2,0.5337,1.0,1,11,35
3,0.4721,-1.0,1,12,35
3,0.5337,1.0,1,12,35
2,0.5794,1.0,1,10,35
2,0.5877,-1.0,1,9,35
2,0.5337,-1.0,1,6,35
2,0.5535,1.0,1,8,35
3,0.5337,-1.0,1,6,35
3,0.4721,1.0,1,7,35
3,0.4721,1.0,1,7,35
3,0.5056,-1.0,1,7,35
2,0.4721,-1.0,1,5,35
2,0.5337,-1.0,1,2,35
3,0.5337,-1.0,1,2,35
2,0.5535,1.0,1,4,35
2,0.5337,-1.0,1,5,35
3,0.4721,-1.0,1,5,35
3,0.5056,-1.0,1,5,35
3,0.5337,1.0,1,5,35
3,0.5794,-1.0,1,8,35
1,0.5535,1.0,1,7,35
1,0.5535,1.0,1,8,35
1,0.5056,-1.0,1,8,35
1,0.5337,-1.0,1,9,35
1,0.5337,1.0,1,10,35
2,0.5337,0.0,1,0,36
1,0.5794,0.0,1,-2,36
1,0.5794,-1.0,1,-1,36
3,0.5877,0.0,1,-4,36
3,0.4721,0.0,1,-1,36
2,0.5535,0.0,1,-1,36
2,0.5535,1.0,1,1,36
2,0.5535,1.0,1,1,36
2,0.4721,1.0,1,1,36
2,0.5794,1.0,1,1,36
2,0.4721,-1.0,1,3,36
2,0.5794,-1.0,1,3,36
3,0.5337,-1.0,1,3,36
3,0.5337,-1.0,1,4,36
3,0.4721,1.0,1,7,36
1,0.4721,1.0,1,4,36
1,0.4721,1.0,1,5,36
2,0.5535,1.0,1,5,36
3,0.5056,0.0,1,5,36
3,0.4721,1.0,1,5,36
2,0.5535,-1.0,1,5,36
2,0.5877,-1.0,1,5,36
3,0.4721,-1.0,1,3,36
3,0.5337,1.0,1,1,36
2,0.5535,-1.0,1,0,36
1,0.5535,1.0,1,1,36
3,0.5337,-1.0,1,4,36
3,0.5337,1.0,1,3,36
2,0.5535,1.0,1,5,36
3,0.5056,-1.0,1,2,36
3,0.5337,-1.0,1,5,36
3,0.5337,1.0,1,5,36
3,0.4721,-1.0,1,3,36
3,0.4721,-1.0,1,3,36
3,0.5056,-1.0,1,3,36
3,0.5877,-1.0,1,3,36
3,0.5535,1.0,1,6,36
2,0.5535,1.0,1,6,36
2,0.5337,-1.0,1,4,36
2,0.5056,-1.0,1,4,36
3,0.5056,-1.0,1,3,36
2,0.4721,-1.0,1,3,36
3,0.5337,-1.0,1,3,36
1,0.5056,-1.0,1,3,36
1,0.5056,-1.0,1,4,36
2,0.5056,1.0,1,6,36
3,0.5794,-1.0,1,9,36
3,0.5794,1.0,1,9,36
2,0.5337,-1.0,1,9,36
3,0.4721,-1.0,1,9,36
3,0.5535,-1.0,1,6,36
3,0.4721,-1.0,1,9,36
2,0.5337,-1.0,1,6,36
2,0.5535,-1.0,1,8,36
3,0.5056,1.0,1,8,36
2,0.5056,-1.0,1,8,36
3,0.5337,-1.0,1,6,36
2,0.5056,1.0,1,8,36
1,0.5056,1.0,1,9,36
2,0.5056,1.0,1,7,36
2,0.4721,1.0,1,9,36
2,0.5794,-1.0,1,9,36
2,0.4721,1.0,1,9,36
3,0.5535,1.0,1,4,36
2,0.5535,-1.0,1,6,36
3,0.5337,-1.0,1,9,36
2,0.5877,-1.0,1,9,36
1,0.5535,1.0,1,7,36
1,0.5535,1.0,1,8,36
1,0.5535,1.0,1,7,36
1,0.5535,1.0,1,8,36
3,0.5535,0.0,1,3,37
2,0.5794,0.0,1,5,37
3,0.4721,0.0,1,5,37
3,0.5535,1.0,1,5,37
3,0.5877,0.0,1,5,37
3,0.4721,-1.0,1,3,37
2,0.5794,1.0,1,3,37
1,0.5877,-1.0,1,4,37
1,0.5877,1.0,1,5,37
2,0.5535,-1.0,1,7,37
3,0.5877,1.0,1,7,37
3,0.5056,0.0,1,7,37
2,0.5056,-1.0,1,7,37
3,0.5056,-1.0,1,8,37
2,0.5056,1.0,1,8,37
1,0.5056,1.0,1,7,37
1,0.5056,1.0,1,8,37
2,0.5535,1.0,1,6,37
1,0.5535,-1.0,1,7,37
1,0.5535,1.0,1,8,37
3,0.5337,0.0,1,8,37
2,0.5056,1.0,1,8,37
3,0.5877,-1.0,1,8,37
3,0.4721,-1.0,1,11,37
2,0.4721,1.0,1,11,37
3,0.5056,-1.0,1,11,37
1,0.5794,-1.0,1,8,37
1,0.5794,1.0,1,9,37
2,0.5056,-1.0,1,9,37
2,0.5794,1.0,1,9,37
2,0.5056,-1.0,1,7,37
1,0.5337,-1.0,1,6,37
1,0.5337,1.0,1,7,37
2,0.5794,-1.0,1,9,37
2,0.5535,1.0,1,8,37
2,0.4721,-1.0,1,7,37
3,0.5056,-1.0,1,10,37
2,0.5535,-1.0,1,10,37
3,0.5337,1.0,1,10,37
2,0.5056,1.0,1,10,37
2,0.4721,-1.0,1,5,37
2,0.5535,1.0,1,7,37
1,0.5535,1.0,1,8,37
3,0.5056,-1.0,1,8,37
3,0.5337,-1.0,1,8,37
2,0.5056,-1.0,1,8,37
2,0.5794,1.0,1,8,37
3,0.5337,-1.0,1,8,37
3,0.4721,-1.0,1,9,37
2,0.5535,1.0,1,11,37
3,0.5056,-1.0,1,11,37
3,0.5877,-1.0,1,9,37
2,0.4721,1.0,1,8,37
2,0.4721,-1.0,1,6,37
2,0.5056,-1.0,1,8,37
2,0.5794,-1.0,1,4,37
2,0.5337,-1.0,1,4,37
3,0.5056,1.0,1,4,37
2,0.5337,-1.0,1,4,37
2,0.5056,-1.0,1,4,37
1,0.4721,-1.0,1,5,37
1,0.4721,1.0,1,6,37
2,0.5535,1.0,1,6,37
2,0.4721,1.0,1,6,37
2,0.5535,-1.0,1,6,37
1,0.5337,1.0,1,5,37
1,0.5337,1.0,1,6,37
3,0.5337,0.0,0,3,38
3,0.5794,0.0,0,10,38
2,0.5877,0.0,0,8,38
2,0.5056,0.0,0,8,38
2,0.5056,-1.0,0,9,38
2,0.5535,0.0,0,9,38
3,0.5337,-1.0,0,6,38
2,0.5877,1.0,0,8,38
3,0.5337,1.0,0,11,38
3,0.5056,-1.0,0,8,38
3,0.5535,-1.0,0,8,38
3,0.5535,1.0,0,11,38
2,0.5056,1.0,0,13,38
3,0.5794,-1.0,0,15,38
2,0.5056,1.0,0,13,38
1,0.5056,1.0,0,12,38
2,0.5535,-1.0,0,14,38
3,0.3043,0.0,0,17,38
2,0.5794,-1.0,0,15,38
1,0.5794,1.0,0,17,38
1,0.5794,1.0,0,17,38
2,0.5794,-1.0,0,17,38
2,0.5794,-1.0,0,17,38
3,0.3043,-1.0,0,19,38
3,0.5877,-1.0,0,19,38
3,0.5337,-1.0,0,16,38
1,0.5877,-1.0,0,15,38
1,0.5877,1.0,0,14,38
3,0.3043,-1.0,0,14,38
2,0.5337,1.0,0,12,38
3,0.5056,1.0,0,12,38
2,0.5877,1.0,0,12,38
2,0.5877,-1.0,0,12,38
3,0.5337,1.0,0,9,38
2,0.5056,-1.0,0,11,38
2,0.5877,-1.0,0,11,38
3,0.5337,1.0,0,10,38
2,0.5535,-1.0,0,13,38
2,0.5794,-1.0,0,13,38
2,0.5056,-1.0,0,14,38
3,0.5877,-1.0,0,11,38
3,0.5877,1.0,0,11,38
3,0.5056,1.0,0,8,38
2,0.5877,-1.0,0,8,38
3,0.5877,-1.0,0,7,38
2,0.5535,-1.0,0,8,38
3,0.5337,1.0,0,8,38
2,0.5337,1.0,0,10,38
3,0.5056,1.0,0,12,38
3,0.5877,1.0,0,9,38
2,0.5794,1.0,0,9,38
1,0.5794,-1.0,0,8,38
1,0.5794,1.0,0,7,38
3,0.5056,-1.0,0,7,38
3,0.5337,-1.0,0,9,38
2,0.5337,-1.0,0,9,38
2,0.5535,1.0,0,7,38
1,0.5535,1.0,0,6,38
3,0.5056,-1.0,0,8,38
1,0.5535,1.0,0,9,38
1,0.5535,1.0,0,9,38
3,0.5535,-1.0,0,12,38
2,0.5056,-1.0,0,13,38
3,0.5877,1.0,0,13,38
3,0.3043,-1.0,0,12,38
3,0.5877,1.0,0,14,38
3,0.5056,-1.0,0,14,38
